RunNumber,SensorId,Timestamp,VehicleId,RealSpeed,MeasuredSpeed,OptimalSpeed,PositionX,PositionY,Distance,FuelConsumption,Error
1,S01,24,3,0_run1,36,00,32,66,60,00,1827,59,1286,59,0,218,582,5100,3,34
1,S01,24,4,0_run1,36,00,31,75,60,00,1827,73,1287,58,0,219,582,5100,4,25
1,S01,24,5,0_run1,36,00,35,45,60,00,1827,86,1288,57,0,220,582,5100,0,55
1,S01,24,6,0_run1,36,00,38,49,60,00,1828,13,1290,55,0,222,582,5100,2,49
1,S01,24,8,0_run1,36,00,33,63,60,00,1828,27,1291,55,0,223,582,5100,2,37
1,S01,24,9,0_run1,36,00,36,99,60,00,1828,40,1292,54,0,224,582,5100,0,99
1,S01,25,0,0_run1,36,00,37,82,60,00,1828,54,1293,53,0,225,582,5100,1,82
1,S01,25,1,0_run1,36,00,37,24,60,00,1828,81,1295,51,0,227,582,5100,1,24
1,S01,25,3,0_run1,36,00,37,82,60,00,1828,94,1296,50,0,228,582,5100,1,82
1,S01,25,4,0_run1,36,00,33,22,60,00,1829,08,1297,49,0,229,582,5100,2,78
1,S01,25,5,0_run1,36,00,35,31,60,00,1829,22,1298,48,0,230,582,5100,0,69
1,S01,25,6,0_run1,36,00,35,53,60,00,1829,49,1300,46,0,232,582,5100,0,47
1,S01,25,8,0_run1,36,00,34,28,60,00,1829,62,1301,45,0,233,582,5100,1,72
1,S01,25,9,0_run1,36,00,36,69,60,00,1829,76,1302,44,0,234,582,5100,0,69
1,S01,26,0,0_run1,36,00,35,03,60,00,1829,89,1303,43,0,235,582,5100,0,97
1,S01,26,1,0_run1,36,00,32,27,60,00,1830,16,1305,42,0,237,582,5100,3,73
1,S01,26,3,0_run1,36,00,36,11,60,00,1830,30,1306,41,0,238,582,5100,0,11
1,S01,26,4,0_run1,36,00,32,09,60,00,1830,43,1307,40,0,239,582,5100,3,91
1,S01,26,5,0_run1,36,00,38,02,60,00,1830,57,1308,39,0,240,582,5100,2,02
1,S01,26,6,0_run1,36,00,39,70,60,00,1830,84,1310,37,0,242,582,5100,3,70
1,S01,26,8,0_run1,36,00,36,38,60,00,1830,98,1311,36,0,243,582,5100,0,38
1,S01,26,9,0_run1,36,00,36,59,60,00,1831,11,1312,35,0,244,582,5100,0,59
1,S01,27,0,0_run1,36,00,37,73,60,00,1831,25,1313,34,0,245,582,5100,1,73
1,S01,27,1,0_run1,36,00,37,42,60,00,1831,52,1315,32,0,247,582,5100,1,42
